source_file,canonical_url,title,primary_content_mode,intended_audience,intended_user_outcome,primary_topic,secondary_topic,business_relevance_0_5,search_relevance_0_5,originality_or_first_hand_value_0_5,evidence_requirement_0_5,existing_evidence_quality_0_5,present_internal_link_support,present_external_link_support,impressions,clicks,average_position,click_through_rate,indexed_status,recommended_treatment,classification_confidence,mode_signals,field_provenance,search_metrics_status,query_language,query_language_status,seo_title,markdown_h1,rendered_h1_status,opening_paragraph,headings,internal_anchor_text,search_snippet,search_snippet_status,title_body_token_overlap_0_1,title_delivery_correspondence_status
src/lib/posts/ai-moat-labor-displacement.md,https://www.suvroghosh.in/blog/ai-and-society/ai-moat-labor-displacement,The AI Moat Is the Missing Salary,search-oriented technical explainer,"technical practitioners, students, and technically curious readers",understand or apply a technical concept,AI and Society,Tea-Stall Money,3,5,4,4,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,MEDIUM,technical category and vocabulary,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"AI — Artificial Intelligence, software that performs tasks associated with human thinking, language, prediction, pattern recognition, planning, or decision-making.",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/ai-psychology-denial-oscillation-and-the-social-theater-of-competence.md,https://www.suvroghosh.in/blog/artificial-intelligence/ai-psychology-denial-oscillation-and-the-social-theater-of-competence,AI and Denial,search-oriented technical explainer,"technical practitioners, students, and technically curious readers",understand or apply a technical concept,Artificial Intelligence,Information Technology,3,5,4,4,0,YES — 4 link(s),NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,MEDIUM,technical category and vocabulary,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"Acronyms expanded in this post: AI: Artificial Intelligence. software that generates, classifies, predicts, summarizes, or acts on patterns in data. EHR: Electronic Health Record. the clinical system where patient care is documented and managed. IT: Information Technology. the practice of building, operating, and supporting computing systems. SQL: Structure…",Related Posts,"AI, Meaningful Work, and the Trust Collapse | The Premature Bedside Manner of Large Language Models | Latent Space in Healthcare Data, From the Beginning | Failing Well Without Looking Successful",,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/ai-solved-erdos-dot-problem.md,https://www.suvroghosh.in/blog/science/ai-solved-erdos-dot-problem,"AI, Erdős, and the Great Dot Mischief",search-oriented scientific explainer,science or mathematics learners and technically curious readers,build an accurate conceptual understanding of a scientific topic,Science,Algebraic Number Theory,2,5,4,4,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,MEDIUM,scientific or mathematical category and vocabulary,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"AI: Artificial Intelligence, computer systems designed to perform tasks that normally require human-like reasoning, pattern recognition, or decision-making.",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,0.750,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/ai-wave-social-isolation-mental-health-infrastructure.md,https://www.suvroghosh.in/blog/artificial-intelligence/ai-wave-social-isolation-mental-health-infrastructure,The Mental Health System Will Meet the AI Wave at Its Weakest Joint,search-oriented technical explainer,"technical practitioners, students, and technically curious readers",understand or apply a technical concept,Artificial Intelligence,Mental Health,4,5,3,4,0,YES — 4 link(s),NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,MEDIUM,technical category and vocabulary,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"Acronyms expanded in this post: AI: Artificial Intelligence. software that generates, classifies, predicts, summarizes, or acts on patterns in data. EHR: Electronic Health Record. the clinical system where patient care is documented and managed. FHIR: Fast Healthcare Interoperability Resources. the modern web-friendly Health Level Seven healthcare data exch…",Related Posts,"The Premature Bedside Manner of Large Language Models | Mental Health Polypharmacy Needs Real Decision Support, Not Another Checkbox | AI, Meaningful Work, and the Trust Collapse | Latent Space in Healthcare Data, From the Beginning",,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,0.625,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/aimless-with-mangoes.md,https://www.suvroghosh.in/blog/personal-essay/aimless-with-mangoes,Aimless With Mangoes,personal essay,"direct, subscriber, social, and recommendation-driven readers",share in a first-person experience or reflection,Personal Essay,Mango,1,1,5,1,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE AS PERSONAL ESSAY; no search-demand defect inferred; assess through direct, subscriber, recommendation, and social readership",HIGH,"explicit personal-essay, personal, memoir, or life category",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"DMN — Default Mode Network, the brain system often active when the mind wanders into self-talk, memory, worry, and autobiography.",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,0.500,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/algorithmic-complexity-in-the-age-of-ai.md,https://www.suvroghosh.in/blog/computer-science/algorithmic-complexity-in-the-age-of-ai,"The Bouncer, the Clock, and Big O",search-oriented scientific explainer,science or mathematics learners and technically curious readers,build an accurate conceptual understanding of a scientific topic,Computer Science,Memory Bandwidth,2,5,4,4,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,MEDIUM,scientific or mathematical category and vocabulary,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"Imagine you are trying to get into a nightclub. There are two bouncers at the door. One bouncer checks your ID, glances at the guest list, and waves you through in a few seconds. The other bouncer interrogates every person in line, compares your face to every photo on a wall of thousands, and then makes you solve a riddle before you can enter. Both bouncers…","Why Should We Care? (Or: The Nightclub of Computation) | The Core Intuition: Counting Steps, Not Seconds | The Notation Zoo: A Gentle Field Guide | Big-O: The Ceiling | Big-Omega: The Floor | Big-Theta: The Tight Fit | Little-o and Little-omega: The Pedants | Space Complexity: The Room We Need | A Gallery of Common Complexities (With Doodles) | The Changing Landscape: When the Bouncer Becomes a Neural Network | The Black Box Problem | The Training Cost: The Elephant in the Datacenter | The Renewed Importance of Amortized and Approximate Complexity | The Semantic-Guarantee Problem | What This Is Secretly Teaching Us | A Memorable Summary | P.S. References",,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/america-and-calcutta.md,https://www.suvroghosh.in/blog/personal/america-and-calcutta,America and Calcutta,personal essay,"direct, subscriber, social, and recommendation-driven readers",share in a first-person experience or reflection,personal,Beep Means,1,1,5,1,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE AS PERSONAL ESSAY; no search-demand defect inferred; assess through direct, subscriber, recommendation, and social readership",HIGH,"explicit personal-essay, personal, memoir, or life category",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"HVAC — Heating, Ventilation, and Air Conditioning; the indoor system that heats, cools, filters, and circulates air.",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/anger-the-last-working-appliance.md,https://www.suvroghosh.in/blog/personal-essay/anger-the-last-working-appliance,Anger: The Last Working Appliance,personal essay,"direct, subscriber, social, and recommendation-driven readers",share in a first-person experience or reflection,Personal Essay,Anger,1,1,5,1,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE AS PERSONAL ESSAY; no search-demand defect inferred; assess through direct, subscriber, recommendation, and social readership",HIGH,"explicit personal-essay, personal, memoir, or life category",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,Not happy. Not noble. Not improved in the brochure sense. Alive.,,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/annoyed-shouldering-the-chips-calcutta-public-transport.md,https://www.suvroghosh.in/blog/calcutta/annoyed-shouldering-the-chips-calcutta-public-transport,Shouldering the Chips: A Bengali Odyssey Through Calcutta’s Public Transport,evergreen essay,"general readers interested in ideas, society, culture, or reflection",consider an enduring argument or perspective,Calcutta,Calcutta Minibus,1,2,5,2,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE; no automatic merge, deletion, noindex, or rewrite is justified by repository-only evidence",LOW,fallback classification; no stronger explicit mode signal,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,A Calcutta minibus in summer is not a vehicle. It is a pressure cooker that has lost faith in civilization.,,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,0.714,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/anthropic-is-coming-for-wall-street.md,https://www.suvroghosh.in/blog/artificial-intelligence/anthropic-is-coming-for-wall-street,Anthropic Is Coming for Wall Street,search-oriented technical explainer,"technical practitioners, students, and technically curious readers",understand or apply a technical concept,Artificial Intelligence,Data Quality,3,5,3,4,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,MEDIUM,technical category and vocabulary,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"Acronyms used in this post: AI [Artificial Intelligence, software that performs tasks usually associated with human language, reasoning, or decision support]. KYC [Know Your Customer, the identity and risk-checking process used before a financial institution does business with a person or company]. AML [Anti-Money Laundering, the detection and prevention of…",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/antibiotics_c_diff_india_hidden_harm.md,https://www.suvroghosh.in/blog/healthcare/antibiotics_c_diff_india_hidden_harm,The Antibiotic That Came Back With a Stick,evidence-sensitive medical or healthcare information,"healthcare readers, patients, caregivers, or clinical-data practitioners","understand a health, clinical, or public-health subject without treating it as personal medical advice",Healthcare,Antibiotic,5,5,4,5,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,MEDIUM,health/clinical/public-health category and vocabulary,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"C. difficile: Clostridioides difficile, a bacterium that can overgrow in the colon after antibiotics disturb the normal gut population.",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,0.500,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
src/lib/posts/aqi-420-and-the-great-indian-snot-mine.md,https://www.suvroghosh.in/blog/personal/aqi-420-and-the-great-indian-snot-mine,AQI 420 and the Great Indian Snot Mine,personal essay,"direct, subscriber, social, and recommendation-driven readers",share in a first-person experience or reflection,personal,AQI,1,1,5,1,0,NO LINKS DETECTED,NO LINKS DETECTED,,,,,UNVERIFIED — REQUIRES AUTHENTICATED SEARCH CONSOLE OR BING EVIDENCE,"PRESERVE AS PERSONAL ESSAY; no search-demand defect inferred; assess through direct, subscriber, recommendation, and social readership",HIGH,"explicit personal-essay, personal, memoir, or life category",HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; mode/audience/outcome/topics/scores/treatment inferred from frontmatter and local body text,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,,,UNVERIFIED — NO RENDER PERFORMED; blank markdown_h1 does not imply a missing rendered H1,"Acronyms used: AQI — Air Quality Index, the public number that tells you whether the air is friendly, suspicious, hostile, or trying to finish what your enemies started. PM2.5 — particulate matter smaller than 2.5 micrometers, tiny enough to enter deep into the lungs like an uninvited relative who has found the spare key. PM10 — particulate matter smaller t…",,,,UNVERIFIED — AUTHENTICATED SEARCH DATA NOT PROVIDED,1.000,UNVERIFIED — REQUIRES HUMAN EDITORIAL READING
