source_file,canonical_url,title,primary_content_mode,audit_scope,evidence_requirement_0_5,existing_evidence_quality_0_5,factual_risk_cues,claim_candidate_count_heuristic,claim_candidate_samples_heuristic,external_link_count,source_or_reference_link_count,primary_or_institutional_source_count_heuristic,source_domains,external_source_urls_sanitized,reference_section_urls_sanitized,source_dates_detected_in_reference_section,local_citation_syntax_issue_count,broken_citation_status,source_to_claim_correspondence_status,author_experience_signal,first_hand_example_signal,methodology_signal,reproducible_calculation_signal,code_signal,data_signal,review_date,review_date_status,substantive_modification_date,fact_inference_opinion_distinction_signal,evidence_gap_0_5_heuristic,recommended_editorial_review,assessment_status
src/lib/posts/aimless-with-mangoes.md,https://www.suvroghosh.in/blog/personal-essay/aimless-with-mangoes,Aimless With Mangoes,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | technical | political_financial_or_current_affairs | attributed_or_research_claims,4,"A child in the lane was being told to study as if the future were hiding inside page 43 of a guidebook. | There are mathematicians who study the explosion of possibilities when many little variables interact. | When life becomes uncertain, the brain tries to reduce uncertainty by rehearsing disaster.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 35 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/algorithmic-complexity-in-the-age-of-ai.md,https://www.suvroghosh.in/blog/computer-science/algorithmic-complexity-in-the-age-of-ai,"The Bouncer, the Clock, and Big O",search-oriented scientific explainer,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | dated_claims | attributed_or_research_claims,13,"With twenty-five cities, there are about $1.55 \times 10^{25}$ permutations, which is the sort of number that causes computers to stare at the wall and reconsider their career cho… | The Semantic-Guarantee Problem Here is the deeper shift: we can still prove many things about the computation, but we struggle to prove broad things about the meaning of the outpu… | In classical computer science, if I write a sorting algorithm, I can prove it sorts.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 42 first-person token(s),HEURISTIC YES,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,2026-07-24,EXPLICIT DISTINCTION LANGUAGE DETECTED,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/america-and-calcutta.md,https://www.suvroghosh.in/blog/personal/america-and-calcutta,America and Calcutta,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs,2,"Walls that reduce other people’s lives to a polite murmur. | America reduces friction, but friction is also where much of life lives.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 40 first-person token(s),HEURISTIC YES,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/anger-the-last-working-appliance.md,https://www.suvroghosh.in/blog/personal-essay/anger-the-last-working-appliance,Anger: The Last Working Appliance,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,medical_or_healthcare,3,"It is embarrassing to admit this, but on some days anger is the only thing that proves I am not quite dead. | The phone screen is black and shows the face of a man who looks like he has been assembled overnight by a careless clerk. | A textbook does not show a 51-year-old Bengali man in a lungi standing in a small kitchen, furious because the rice cooker steam has fogged his glasses and the lid is making a noi…",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 36 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/annoyed-shouldering-the-chips-calcutta-public-transport.md,https://www.suvroghosh.in/blog/calcutta/annoyed-shouldering-the-chips-calcutta-public-transport,Shouldering the Chips: A Bengali Odyssey Through Calcutta’s Public Transport,evergreen essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,2,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | attributed_or_research_claims,0,,0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 23 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,2,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/anthropic-is-coming-for-wall-street.md,https://www.suvroghosh.in/blog/artificial-intelligence/anthropic-is-coming-for-wall-street,Anthropic Is Coming for Wall Street,search-oriented technical explainer,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs,17,"Acronyms used in this post: AI [Artificial Intelligence, software that performs tasks usually associated with human language, reasoning, or decision support]. | MCP [Model Context Protocol, a standard for connecting AI systems to tools and data sources]. | It requires permitted data, traceable sources, current numbers, defined assumptions, access controls, review history, policy compliance, and a record of who approved what before t…",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,NO STRONG SIGNAL DETECTED,HEURISTIC YES,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/antibiotics_c_diff_india_hidden_harm.md,https://www.suvroghosh.in/blog/healthcare/antibiotics_c_diff_india_hidden_harm,The Antibiotic That Came Back With a Stick,evidence-sensitive medical or healthcare information,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,5,0,medical_or_healthcare | scientific_or_mathematical | technical | political_financial_or_current_affairs | attributed_or_research_claims,5,"ICMR: Indian Council of Medical Research, India’s major public medical research body, which publishes guidance on antimicrobial use and resistance. | But one lesson stayed with me: data is not meaning. | A pharmacy sale can show a drug left the shelf.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 12 first-person token(s),HEURISTIC YES,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,5,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/aqi-420-and-the-great-indian-snot-mine.md,https://www.suvroghosh.in/blog/personal/aqi-420-and-the-great-indian-snot-mine,AQI 420 and the Great Indian Snot Mine,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,scientific_or_mathematical | technical | political_financial_or_current_affairs | percentage_claims | dated_claims | attributed_or_research_claims,3,"It has the smell of fraud, mischief, and that fellow from the para who borrowed money in 1998 and still says, “Next week, dada, definitely.” Now attach it to air and the joke beco… | A WhatsApp message would announce that adding turmeric increases scandium content. | For ₹299 per month you can track trends, compare with neighbors, and receive motivational notifications like: “Congratulations, your left nostril outperformed 82% of your district…",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 41 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/arachnoid-in-the-boondocks.md,https://www.suvroghosh.in/blog/essay/arachnoid-in-the-boondocks,The Arachnoid in the Boondocks,evergreen essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,2,0,scientific_or_mathematical | technical | political_financial_or_current_affairs | dated_claims,1,"I contain multitudes, and all of them are arguing about the price of potatoes in 1971.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 104 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,2,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/artificial-life-lab-evolve-a-digital-ecosystem-in-your-browser.md,https://www.suvroghosh.in/blog/visualizations/artificial-life-lab-evolve-a-digital-ecosystem-in-your-browser,Artificial Life Lab: Evolve a Digital Ecosystem in Your Browser,interactive visualization,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,3,scientific_or_mathematical | technical | political_financial_or_current_affairs | attributed_or_research_claims,7,"Speed makes the body more streamlined and grows additional flagella; sensory radius adds longer, denser cilia; danger avoidance grows defensive spines; efficiency fills the cell w… | Predators, when enabled, pursue the nearest organism and can cause a fourth kind of death. | A small random turn prevents perfectly straight, mechanical routes.",0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,NO STRONG SIGNAL DETECTED,HEURISTIC YES,NOT DETECTED,YES — approximately 5 fenced block(s),NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,NOT DETECTED; absence is not proof of ambiguity,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/artisanal-darkness-in-a-kolkata-room.md,https://www.suvroghosh.in/blog/personal-essay/artisanal-darkness-in-a-kolkata-room,Artisanal Darkness in a Kolkata Room,personal essay,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,1,0,technical | political_financial_or_current_affairs,0,,0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 64 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,1,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/asimovs-missing-laws.md,https://www.suvroghosh.in/blog/artificial-intelligence/asimovs-missing-laws,If Asimov Never Put the Leash on the Robots,search-oriented technical explainer,FACTUAL_OR_EVIDENCE_SENSITIVE_REVIEW,4,0,scientific_or_mathematical | technical | political_financial_or_current_affairs | dated_claims,2,No uncle at family functions still angry about something from 1987. | Probably not “protect humans.” More likely something like: “Reduce unnecessary uncertainty.” That sounds harmless.,0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 13 first-person token(s),NOT DETECTED,HEURISTIC POSSIBLE — REQUIRES HUMAN VERIFICATION,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,4,EDITORIAL REVIEW: map consequential claims to primary/institutional evidence and add a genuine review date; do not add decorative references,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
src/lib/posts/asmr-soft-apocalypse.md,https://www.suvroghosh.in/blog/satire/asmr-soft-apocalypse,ASMR: The Softly Whispered Apocalypse,satire,LOW_REQUIREMENT_CONTEXT — score is not a defect finding,0,0,scientific_or_mathematical | technical | political_financial_or_current_affairs,0,,0,0,0,,,,,0,UNVERIFIED — OFFLINE AUDIT MADE NO HTTP REQUESTS,UNVERIFIED — URL presence does not prove that a nearby source supports a claim,NO EXPLICIT PHRASE DETECTED,HEURISTIC YES — 18 first-person token(s),NOT DETECTED,NOT DETECTED,NOT DETECTED,NOT DETECTED,,UNVERIFIED — no dedicated reviewDate frontmatter field exists,,EXPLICIT DISTINCTION LANGUAGE DETECTED,0,No evidence remediation prioritized from local signals alone,HEURISTIC_INFERENCE — REQUIRES EDITORIAL REVIEW; link liveness and semantic support were not tested
